Street,Name,Address,Rating,Place ID,Latitude,Longitude
Penn Ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,ChIJw9-dokvyNIgRsEY8xk496LY,40.4648945,-79.9606154
Penn Ave,Byham House,"3501 Liberty Avenue, Pittsburgh",5,ChIJ9fqUT7XzNIgRRWe82b_5ChY,40.4619632,-79.9646154
Penn Ave,Marbella Event Furniture and Decor Rental,"3600 Liberty Avenue, Pittsburgh",N/A,ChIJ3wrxq0ryNIgR-6FqZgtMzCg,40.4616342,-79.9637588
Penn Ave,Lawrenceville,Pittsburgh,N/A,ChIJ6Rdn2lLyNIgRE86PqbGEIps,40.4698118,-79.9609176
Penn Ave,All Occasions Party Rental,"3600 Liberty Avenue, Pittsburgh",3.7,ChIJX7s0qUryNIgRBMSrVvV-F7o,40.4616342,-79.9637588
Penn Ave,Removery Tattoo Removal & Fading,"3603 Butler Street, Pittsburgh",5,ChIJi3AkvLTzNIgR_3Z9c9wvVyY,40.4655902,-79.9653227
Penn Ave,Morcilla,"3519 Butler Street, Pittsburgh",4.7,ChIJ4SrQ-rTzNIgRBCWal8EzERk,40.4645709,-79.9661648
Penn Ave,O'Hara Apartments LLC,"3649 Liberty Avenue, Pittsburgh",3.3,ChIJgVyllkryNIgRihjouDKRazo,40.4621786,-79.9621229
Penn Ave,Krishna Ministry,"3513 Butler Street # 2, Pittsburgh",N/A,ChIJf6q3-7TzNIgRZg-JTn4f3Og,40.4644379,-79.96627389999999
Penn Ave,Informatics Studio Inc,"3509 Butler Street, Pittsburgh",N/A,ChIJlbLX_LTzNIgRROa4ekWQnrU,40.464351,-79.9663659
Penn Ave,"ISKCON Pittsburgh, PA","3513A Butler Street, Pittsburgh",5,ChIJlQpx-7TzNIgRNfAhdkf7PvQ,40.464408,-79.9663065
Penn Ave,Kiln N Time,"3801 Penn Avenue, Pittsburgh",4.6,ChIJkemCC0vyNIgR6ahYu0tseGQ,40.4647142,-79.9614637
Penn Ave,Pulchra,"3505 Butler Street, Pittsburgh",3.7,ChIJ5ZZqmLXzNIgRu7tBBODSjqs,40.46422719999999,-79.96640459999999
Penn Ave,Retired Senior Volunteer Program,"3505 Butler Street #1314, Pittsburgh",N/A,ChIJlx_eQFjxNIgRBTncDO2iipU,40.4642281,-79.9664047
Penn Ave,McDonough's Antiques,"3617 Butler Street, Pittsburgh",4.3,ChIJLSSnpLTzNIgRq8V1rVS_31I,40.46593000000001,-79.9650705
Penn Ave,Pittsburgh Event Lighting,"1812 300 39th Street b, 300 39th Street, Pittsburgh",4.4,ChIJfbGgn0vyNIgRsIvc_M9JE8A,40.4650852,-79.9609206
Penn Ave,St Augustine's Plaza,"230 36th Street, Pittsburgh",3.2,ChIJ6RdPzLTzNIgRKf6N2ZjNgNY,40.464839,-79.9644769
Penn Ave,Dreadnought Wines,"3401 Liberty Avenue, Pittsburgh",4.5,ChIJab2bXbXzNIgRDj2PQaJYljo,40.461966,-79.96541020000001
Penn Ave,Soiree Partners,"3401 Liberty Avenue, Pittsburgh",5,ChIJq6p6XbXzNIgRfBKBEvXYo9Y,40.46198389999999,-79.9654482
Penn Ave,Petraglia Auto Service,"3800 Liberty Avenue, Pittsburgh",4.7,ChIJawkyZkryNIgRISvzcd-KmxQ,40.4621558,-79.960595
Penn Ave,Square One Medical,"3706 Butler Street, Pittsburgh",5,ChIJffJYOd9iNIgRoHI4P00oM2c,40.4663709,-79.9643997
Penn Ave,Blackbird Health,"3706 Butler Street, Pittsburgh",5,ChIJJcs8taFiNIgRaw_5Slzkr5c,40.4663709,-79.9643997
Penn Ave,The Mihok Law Firm,"3706 Butler Street Suite 306, Pittsburgh",5,ChIJFyCKQXTyNIgR-YA3TXSeG80,40.4663709,-79.9643997
Penn Ave,Jovie of Pittsburgh,"3706 Butler Street, Pittsburgh",5,ChIJA_D0dbuLNIgR0SCo0jyS84I,40.4663709,-79.9643997
Penn Ave,"Evolve Coaching, Inc.","3706 Butler Street, Pittsburgh",N/A,ChIJC0kalG3xNIgR2N69h4R0YB0,40.4663709,-79.9643997
Penn Ave,LOYALTY ENTERTAINMENT ️,"3441 Butler Street, Pittsburgh",5,ChIJ6202DVZbNIgRF2gsd4mgpm8,40.4639279,-79.9666713
Penn Ave,Phoenix Boutique,"3627 Butler Street, Pittsburgh",4.7,ChIJ-_-tprTzNIgRvqYUNU98OK8,40.4661902,-79.9649519
Penn Ave,Nancy Mosser Casting,"3583 Butler Street, Pittsburgh",4.8,ChIJLcfG6rTzNIgRivSpALQ3Th0,40.4652356,-79.9656509
Penn Ave,Sullivan Field,Pittsburgh,3.6,ChIJh_a0t0ryNIgRERA0mmhsnY0,40.4625037,-79.9635321
Penn Ave,Saint Padre Pio Parish,"225 37th Street, Pittsburgh",4.8,ChIJvUDqUkvyNIgRNVnJh6fPNdQ,40.4652168,-79.9639261
Penn Ave,Meals On Wheels,"204 37th Street #103, Pittsburgh",5,ChIJiQYGr7TzNIgRaw3OZdrE8Hs,40.4658826,-79.96449559999999
Penn Ave,Palate Partners School of Wine & Spirits,"3401 Liberty Avenue, Pittsburgh",4,ChIJAXOSXbXzNIgRi1dLM_0UyOs,40.4619066,-79.9655698
Penn Ave,Archconfraternity of Christian,"220 37th Street, Pittsburgh",N/A,ChIJM3MQtLTzNIgRw0k3KO1Ycbw,40.4657442,-79.96463709999999
Penn Ave,Penn Ave + 36th,United States,N/A,ChIJDYpgLEvyNIgRt2Ugvj6izyw,40.46424699999999,-79.963848
Penn Ave,Penn Ave + 36th,United States,5,ChIJJ6cxK0vyNIgRSl88f8suxUs,40.46413099999999,-79.96403099999999
Penn Ave,Ethereal Studio,"3700 Penn Avenue, Pittsburgh",5,ChIJ3dsThXrzNIgR3csqgx0rTJo,40.4642777,-79.9623491
Penn Ave,One Point One Yoga Annex,"3702 Penn Avenue, Pittsburgh",5,ChIJB-khxGTzNIgR60GmWF3BQLI,40.4643146,-79.9622894
Penn Ave,The Journeyman's Table,"3523 Penn Avenue, Pittsburgh",N/A,ChIJoztp4qvzNIgR1Yvp3Oo6gUk,40.464332,-79.9640994
Penn Ave,The Breadless Blonde,"3477 Denny Street, Pittsburgh",N/A,ChIJpRKKqozzNIgRunyYg59v6fY,40.4633943,-79.9641868
Penn Ave,Sixth Ward Republican Club,"3716 Penn Avenue, Pittsburgh",4.7,ChIJl0CJBUvyNIgReXJBf7EJpjw,40.4643556,-79.9617976
Penn Ave,"Four Pillars Paint, LLC","3500 Penn Avenue, Pittsburgh",5,ChIJRT-NaweTDiARHaAUZU4oeKk,40.4637925,-79.9650157
Penn Ave,be Galleries,"3583 Butler Street, Pittsburgh",4.3,ChIJLcfG6rTzNIgRo2SawReSw8c,40.4652474,-79.9655775
Penn Ave,Spilsbury Drapery Supply,"3809 Penn Avenue, Pittsburgh",4.8,ChIJD8SLoEvyNIgRs1f1MwNTHkM,40.4647376,-79.96118630000001
Penn Ave,Rubber Products Tire Co,"3810 Penn Avenue, Pittsburgh",3.9,ChIJ42rmCUvyNIgRLJ0BW5dYKLs,40.46456989999999,-79.9610421
Penn Ave,3 Rivers Wet Weather Inc,"3901 Penn Avenue #3, Pittsburgh",3.8,ChIJEXBL8kvyNIgRCNYq6uHVnpw,40.4657366,-79.95951629999999
Penn Ave,Round Corner Cantina,"3720 Butler Street, Pittsburgh",4.3,ChIJ8zAcVLPzNIgRhsHbKaVgfnM,40.466703,-79.964259
Penn Ave,Allegheny Tuberculosis Program,"3901 Penn Avenue, Pittsburgh",N/A,ChIJC9ch6kvyNIgRH1ZV86Ht1MY,40.4654045,-79.95903969999999
Penn Ave,William Penn Tavern,"3810 Butler Street, Pittsburgh",4.4,ChIJi32qHBHyNIgRxPtrUFhiLBc,40.4669023,-79.9639902
Penn Ave,Allegheny County Labs Department,"3901 Penn Avenue #8, Pittsburgh",N/A,ChIJEXBL8kvyNIgRvG5meorVzL0,40.46548609999999,-79.959729
Penn Ave,Arsenal Middle School,"220 40th Street, Pittsburgh",4.4,ChIJq2xE6kzyNIgREMWZaBpUETw,40.4672279,-79.9628524
Penn Ave,Piccolo Forno,"3801 Butler Street, Pittsburgh",4.5,ChIJ5UoaTrPzNIgR67C6D3W0d-M,40.4670037,-79.9643576
Penn Ave,Senko Construction Inc,"3816 Butler Street, Pittsburgh",3,ChIJs4kJiCfyNIgRkpzdx2_s8QU,40.46707499999999,-79.96364
Penn Ave,Long Story Short,"3705 Butler Street, Pittsburgh",4.6,ChIJtcpyWLPzNIgR2RYLdF1jMVo,40.46650410000001,-79.9647863
Penn Ave,Iron City Bikes Lawrenceville,"3822 Butler Street, Pittsburgh",4.9,ChIJDX4Zs0zyNIgRyZul7g-px6g,40.4671337,-79.96387059999999
Penn Ave,Graham's Barber Shop,"3816 Butler Street, Pittsburgh",4.8,ChIJf_DQs0zyNIgRXW_C3Llhy7k,40.4672452,-79.9638114
Penn Ave,Arsenal Park,"276 39th Street, Pittsburgh",4.4,ChIJxz9qfUzyNIgRNX2G2G-RaI4,40.46643419999999,-79.9608872
Penn Ave,Arsenal Elementary School,"215 39th Street, Pittsburgh",4.5,ChIJ11k5t0zyNIgRYJWd4k3S-W8,40.46713749999999,-79.96302949999999
Penn Ave,Penn Ave at 39th St,United States,N/A,ChIJceUAvkvyNIgRGpJpKPNufPE,40.464784,-79.9601795
Penn Ave,Haversack Sandwich Co.,"300 39th Street, Pittsburgh",5,ChIJr9nDpHbzNIgRVQBNC6ttqp0,40.46505519999999,-79.9609414
Penn Ave,Otto Productions,"300 39th Street suite c, Pittsburgh",5,ChIJ4-LInkvyNIgR2i-vvBgrerg,40.4650852,-79.9609206
Penn Ave,Ed's,"248 38th Street, Pittsburgh",5,ChIJwxGgXEvyNIgRIXIoyWkh8Co,40.4657279,-79.9629975
Penn Ave,New Arsenal Park,"260 39th Street, Pittsburgh",N/A,ChIJt2jGaQDzNIgRUtAf3rNL8pA,40.4662021,-79.9619917
Penn Ave,Knowing Place,"3824 Penn Avenue Unit B, Pittsburgh",5,ChIJCUIz7BjzNIgRarpmZ97tDng,40.4646096,-79.9605157
Penn Ave,The Laundry Club,"3824 Penn Avenue, Pittsburgh",4.5,ChIJ9zdNC8_zNIgRr-Nlc7gcLi0,40.4646096,-79.9605157
Penn Ave,Ragmonger,"3824 Penn Avenue Unit B, Pittsburgh",5,ChIJHVUQbWjzNIgRbnvCJ7sm2qg,40.4646762,-79.96045509999999
Penn Ave,Penn Ave + 39th St,United States,5,ChIJ-wZzvkvyNIgRgu3cnqvUhec,40.464779,-79.960281
Penn Ave,Happenstance Cafe,"3832 Penn Avenue, Pittsburgh",5,ChIJL_Y8Tr7zNIgRDXMVWjkO3ds,40.4646337,-79.96027149999999
Penn Ave,Penn Ave + 39th St,United States,N/A,ChIJK-sLlkvyNIgRSU8HrTG4N8I,40.464861,-79.960202
Penn Ave,The Slyrie Slirving Tennis Nest,"276 39th Street, Pittsburgh",5,ChIJG-cT1L7zNIgRwOaGTIwu3e0,40.4660166,-79.9608038
Penn Ave,Capuchin Friars Development,"220 37th Street, Pittsburgh",4.8,ChIJM3MQtLTzNIgRHBZ6ibWks2A,40.4657442,-79.96463709999999
Penn Ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,ChIJrY0Erk7yNIgRFJ9bMrmmo9E,40.4659797,-79.9579565
Penn Ave,Carnegie Library of Pittsburgh - Lawrenceville,"279 Fisk Street, Pittsburgh",4.7,ChIJHwO5JEzyNIgRxnBpcMUX120,40.4676128,-79.9590515
Penn Ave,CYA-Stephen Foster Community Center,"286 Main Street, Pittsburgh",4.2,ChIJH6L_JkzyNIgRkrFlE_EAj9o,40.46766799999999,-79.958663
Penn Ave,Pittsburgh Fire Bureau Station 6,"3958 Penn Avenue, Pittsburgh",5,ChIJ7fEjXEnyNIgRRa01PU_r0LY,40.46488489999999,-79.958049
Penn Ave,Allegheny Arsenal Historical Marker,"287-255 40th Street, Pittsburgh",3,ChIJm2Evn5XzNIgRyRTrZJUt4bg,40.4672303,-79.9605033
Penn Ave,Public Drinking Water-Waste,"3901 Penn Avenue, Pittsburgh",N/A,ChIJC9ch6kvyNIgRXVtUcR9gYSQ,40.46525010000001,-79.95941309999999
Penn Ave,Noire Distillery,"3908 Penn Avenue, Pittsburgh",5,ChIJTX0yv6rzNIgRet4O5PdFI0A,40.46478,-79.95952799999999
Penn Ave,40th St + Davidson,United States,N/A,ChIJow8DX0zyNIgRDKPlBa_oFLY,40.467598,-79.960979
Penn Ave,Allegheny County Health Department Public Health Laboratory,"8, 3901 Penn Avenue #3, Pittsburgh",3.5,ChIJu9PB-kvyNIgRz_GgiXjSs2c,40.4654045,-79.95903969999999
Penn Ave,Central Atlantic States Association of Food and Drug Officials,"3901 Penn Avenue, Pittsburgh",N/A,ChIJB-Hl-kvyNIgRxFD5V4_SC-A,40.46544279999999,-79.9590078
Penn Ave,40th St + Davidson St FS,United States,N/A,ChIJEx-uXkzyNIgR0pMnu5dmq5c,40.467651,-79.96094
Penn Ave,Ineffable Cà Phê,"3920 Penn Avenue, Pittsburgh",4.6,ChIJ9buawkvyNIgRtuSs0OqiK6I,40.4647613,-79.9593081
Penn Ave,Unspeakable,"3920 Penn Avenue, Pittsburgh",N/A,ChIJpQNJhQfzNIgRvMHgwSKfRaw,40.464693,-79.95930059999999
Penn Ave,Belvedere’s Ultra-Dive,"4016 Butler Street, Pittsburgh",3.8,ChIJTS0VAU3yNIgRA8pOtAG_B6g,40.4689441,-79.9615335
Penn Ave,Polish Eagles Society,"208 Fisk Street, Pittsburgh",4.9,ChIJ-725AE3yNIgRaKfBaozVOKc,40.4689862,-79.9613179
Penn Ave,Andy Johanson,"Side Door, 4100 Davison Street, Pittsburgh",5,ChIJp-oui03yNIgR_xwMPLd8VV8,40.46898319999999,-79.9589723
Penn Ave,York Commons,"4003 Penn Avenue, Pittsburgh",3.5,ChIJ-SRFTEnyNIgRh2GuecKy29c,40.46574820000001,-79.9575601
Penn Ave,RE/MAX REAL ESTATE SOLUTIONS,"4020 Butler Street, Pittsburgh",5,ChIJG6HrBk3yNIgRmdsjZoSH3T8,40.4691,-79.96148730000002
Penn Ave,Brian - Realtor,"4020 Butler Street, Pittsburgh",4.7,ChIJ9TaBEUpZNIgRYexuCz19uKY,40.4691015,-79.9614952
Penn Ave,"CRH Catering Co., Inc.","4110 Davison Street, Pittsburgh",1.9,ChIJId-e2U3yNIgR37cU6V2EEUU,40.46923100000001,-79.958733
Penn Ave,GetGo Café + Market,"4000 Butler Street, Pittsburgh",2.6,ChIJf3Fp4UzyNIgRMEQKGVByf2c,40.4685788,-79.9618857
Penn Ave,UPMC Senior Communities,"200 Lothrop Street, Pittsburgh",1,ChIJ10Mbrk7yNIgRgbUmm4DS3c4,40.4657723,-79.9580991
Penn Ave,Family Hospice,"310 Fisk Street, Pittsburgh",4,ChIJ10Mbrk7yNIgRP-Iuj0piOmU,40.4659797,-79.9579565
Penn Ave,CLP Lawrenceville,"279 Fisk Street, Pittsburgh",N/A,ChIJ8_dLNJnzNIgRrT09SSVh0_4,40.4675773,-79.9590953
Penn Ave,Transitional Rehabilitation at Canterbury Place,"310 Fisk Street, Pittsburgh",5,ChIJXSZEU0nyNIgRmzG05_LdZp8,40.4662815,-79.9584636
Penn Ave,Julius Jason M DDS,"243 Fisk Street, Pittsburgh",5,ChIJYyOoS0zyNIgRro4-53Jnefo,40.4683881,-79.96006030000001
Penn Ave,"Nisha Kamal Shah, DO","310 Fisk Street, Pittsburgh",N/A,ChIJ1Sb-TFDzNIgR5K0WCbAllRQ,40.4661521,-79.9583097
Penn Ave,Tugboat Printshop,"298 Bowery Way, Pittsburgh",5,ChIJ0XBFmU7yNIgRZyWnnuwbQaI,40.467453,-79.9579653
Penn Ave,Zabelsky Dennis DDS,"3712 Main Street, Pittsburgh",N/A,ChIJL4dBm07yNIgRfiqruycv1FM,40.46762500000001,-79.958107
Penn Ave,Denise A White,"310 Fisk Street, Pittsburgh",N/A,ChIJKVOJq07yNIgRictki2d4HFo,40.4660913,-79.9581117
Penn Ave,Lauren Cotherman,"310 Fisk Street, Pittsburgh",N/A,ChIJKVOJq07yNIgR-XTcl0ozLk4,40.4660913,-79.9581117
Penn Ave,Huai Yong Cheng,"310 Fisk Street, Pittsburgh",N/A,ChIJKVOJq07yNIgRz16wS7mxWTI,40.4660913,-79.9581117
Penn Ave,40th + Government Way Steps,United States,N/A,ChIJidVZBkzyNIgRO_pol39Qr-8,40.4655813,-79.9584891
Penn Ave,Lauren Dornin,"310 Fisk Street, Pittsburgh",N/A,ChIJb5ocTUnyNIgRnmq0qx5dmSw,40.4659797,-79.9579565
Penn Ave,Silver Apple Gallery,"255 Main Street, Pittsburgh",5,ChIJIxU1wLHzNIgRwJjgQPCsakI,40.46867110000001,-79.959034
Penn Ave,ATM (Getgo from Giant Eagle),"4000 Butler Street, Pittsburgh",3,ChIJwwo3s0zyNIgRUl5JSAWN9ug,40.46865080000001,-79.9616381
Penn Ave,Coinhub Bitcoin ATM Teller,"4000 Butler Street, Pittsburgh",N/A,ChIJdc26lUDzNIgRaSfvzzMmqLc,40.4686869,-79.961652
Penn Ave,40th St + Butler,United States,N/A,ChIJmWNf4kzyNIgRlXZ8bD92468,40.468544,-79.962105
Penn Ave,"The Office of David Orbison, Ph.D.","258 42nd Street, Pittsburgh",N/A,ChIJszRz103yNIgRiDr1hjDdA2w,40.4690918,-79.9585848
Penn Ave,Thunderbird Café & Music Hall,"4053 Butler Street, Pittsburgh",4.7,ChIJjfRLD03yNIgRLdf1DsJeq9U,40.46939909999999,-79.9616095
Penn Ave,Fine Wine & Good Spirits,"4065 Butler Street, Pittsburgh",4.5,ChIJfc_cpk3yNIgRYXB_NI3e_M8,40.4695123,-79.9614182
Penn Ave,H&R Block,"4021 Butler Street, Pittsburgh",4.3,ChIJj8Lcu_GaqokRUwdvoWIE29g,40.469355,-79.96178669999999
Penn Ave,Row House Cinema - Lawrenceville,"4115 Butler Street, Pittsburgh",4.8,ChIJg3lfn03yNIgRsLsytAqbydA,40.469939,-79.96106499999999
Penn Ave,Dijlah Restaurant and Cafe,"4130 Butler Street, Pittsburgh",4.2,ChIJDxKskE3yNIgRZVoDJ9pI2OE,40.4701807,-79.9605352
Penn Ave,Schifino Design,"347 Main Street, Pittsburgh",N/A,ChIJowdb207yNIgRvSL2iGbjG-I,40.4666398,-79.95628459999999
Penn Ave,Geppetto Cafe,"4121 Butler Street, Pittsburgh",4.7,ChIJ9y_Onk3yNIgRg1Zzijr0ge4,40.47008049999999,-79.9609069
Penn Ave,Fischetti Mario PHD,"258 42nd Street, Pittsburgh",5,ChIJszRz103yNIgRzlnq11WvxTI,40.4690918,-79.9585848
Penn Ave,Extreme Auto Visuals,"4100 Davison Street, Pittsburgh",4.9,ChIJrbDtdrvQ0QkRzmQ3N0ElwDQ,40.46889769999999,-79.95874409999999
Penn Ave,Detailed auto creations,"4100 Davison Street, Pittsburgh",4.8,ChIJAdxeJ1tnNIgRl6xj76b7H70,40.4690402,-79.9589185
Penn Ave,Kandis Snyder,"258 42nd Street, Pittsburgh",N/A,ChIJkZMt2E3yNIgRvHzdB-4KJ2I,40.4691058,-79.95859899999999
Penn Ave,Dr. Matthew Dianthony,"258 42nd Street, Pittsburgh",N/A,ChIJkZMt2E3yNIgRHGE3vsQv4iI,40.4691058,-79.95859899999999
Penn Ave,Carlton Club,"361 42nd Street, Pittsburgh",5,ChIJ_wCE9E7yNIgR17xRL-lJSC4,40.4679896,-79.95691959999999
Penn Ave,Deli on Butler,"4108 Butler Street, Pittsburgh",4.7,ChIJ55rQBU3yNIgRzoL6N8HVv_4,40.469666,-79.96094409999999
Penn Ave,Arsenal Beer Emporium,"4104 Butler Street, Pittsburgh",4.8,ChIJxY5OAwjzNIgRTWEXoQoClxg,40.46939700000001,-79.9608762
Penn Ave,The Sōl Collective at Steel House Cycle,"4100 Butler Street FL 1, Pittsburgh",N/A,ChIJDZavJlvzNIgRs_FNZF5CM5g,40.469382,-79.96105299999999
Penn Ave,Steel House Cycle,"4100 Butler Street, Pittsburgh",4.9,ChIJ67ttM6LzNIgRW-EmOTNRjuY,40.469382,-79.96105299999999
Penn Ave,Ron Donoughe,"208 Main Street, Pittsburgh",5,ChIJVdhNu03yNIgR1lPcrYmdXbQ,40.4695931,-79.9607654
Penn Ave,The Things You Want,"230 43rd Street, Pittsburgh",N/A,ChIJs0m48erzNIgRpLFnQwlXO-c,40.46996629999999,-79.9593383
Penn Ave,Mi Empanada,"4034 Butler Street, Pittsburgh",4.5,ChIJVV4HnqLxNIgRxbPYfPin_Wo,40.4693291,-79.9612259
Penn Ave,"BCD Pink, Inc. Drop and Fluff!","Main Street, Pittsburgh",N/A,ChIJWQe2tP_zNIgRSiMBmZgh5z4,40.46689879999999,-79.95673699999999
Penn Ave,Vanity Box Boutique,"4102 Butler Street, Pittsburgh",4.8,ChIJkWfMJinzNIgRjgLPu6b7f_w,40.46940959999999,-79.9611374
Penn Ave,Oasis Restaurant,"4012 Butler Street, Pittsburgh",4.3,ChIJ58X5w67zNIgRLny0vnJKViM,40.4688893,-79.9616618
Penn Ave,Sochats Laverne L,"4106 Butler Street, Pittsburgh",N/A,ChIJB0UroU3yNIgRm0ztZyahI2s,40.46959689999999,-79.9608578
Penn Ave,Arsenal Bowl,"212 44th Street, Pittsburgh",4.1,ChIJO8AsClLyNIgRPAgbZDmdado,40.471189,-79.9595354
Penn Ave,Industry Public House,"4305 Butler Street, Pittsburgh",4.1,ChIJv6siiU3yNIgRY1K4PUwSTvY,40.47092200000001,-79.960374
Penn Ave,Wildcard,"4209 Butler Street, Pittsburgh",4.9,ChIJ0zMjhU3yNIgRccfYAk4oczI,40.4705707,-79.96065329999999
Penn Ave,Pittsburgh Furniture Company,"4312 Butler Street, Pittsburgh",4.8,ChIJqX9Vik3yNIgRdgSZ4jcKDXg,40.47093640000001,-79.9600074
Penn Ave,Our Lady of the Angels Parish,"333 45th Street, Pittsburgh",4.4,ChIJ6YTkSk7yNIgRuQKmmFEvJjs,40.4699635,-79.9558283
Penn Ave,Magisterial District Court 05-03-10,"4211 Butler Street, Pittsburgh",2.1,ChIJY5JyhU3yNIgRqQThQZukgiI,40.4706663,-79.9606715
Penn Ave,Bartosiewicz Agency,"4311 Butler Street, Pittsburgh",5,ChIJx0d-ClLyNIgRzzGFZVdR8VA,40.4710292,-79.960211
Penn Ave,Phoenix Chinese SPA,"4309 Butler Street, Pittsburgh",3.8,ChIJF1DXi03yNIgRrbmobyLOXsg,40.47099860000001,-79.9602786
Penn Ave,Kelly's Korner,"285 45th Street, Pittsburgh",4.6,ChIJf3_qIU7yNIgRV2wqYv_dOiI,40.4706761,-79.9569121
Penn Ave,CDC Hauling LLC,"4407 Davison Street, Pittsburgh",5,ChIJ7Q1oLY3zNIgR5gZoe7Udol4,40.4702443,-79.95772939999999
Penn Ave,New Bethel Baptist Church,"221 43rd Street, Pittsburgh",4.6,ChIJ8Txz7U3yNIgR-pdl4uUpMa0,40.47046030000001,-79.9596712
Penn Ave,"Walter J. Zalewski Funeral Homes, Inc.","216 44th Street, Pittsburgh",4.7,ChIJy3BQBlLyNIgR3P1tLRqiAOQ,40.4709689,-79.9593557
Penn Ave,Kickback Pinball Cafe,"basement, 4112 Butler Street, Pittsburgh",4.6,ChIJ81YsC1LyNIgRRnRiwcOybnk,40.4698275,-79.9606481
Penn Ave,Salty Paws Pittsburgh,"4126 Butler Street, Pittsburgh",4.9,ChIJHQLMNqPzNIgRgbERJyh4kNo,40.4700202,-79.9605231
Penn Ave,Chocolatier Fortvna,"4112 Butler Street, Pittsburgh",5,ChIJRfi_-NjzNIgRiFXimgbCmkw,40.4698416,-79.9606687
Penn Ave,Reb and Roon Boutique,"4112 Butler Street, Pittsburgh",5,ChIJe9xeU3zzNIgRwjemzmo6Dv8,40.4698416,-79.9606687
Penn Ave,Oliver's Donuts,"4112 Butler Street, Pittsburgh",4.1,ChIJfSLmpRfzNIgRuTB2LzQlRs0,40.4698416,-79.9606687
Penn Ave,MJ Eclectic,"4112 Butler Street, Pittsburgh",5,ChIJ9Um_jKTzNIgRCXpOFt5xOrM,40.4698416,-79.9606687
Penn Ave,Paw De Deux,"4112 Butler Street, Pittsburgh",5,ChIJu5yLRZ3zNIgRftmTEH1lSAY,40.4698416,-79.9606687
Penn Ave,42nd and Butler Street,"4208 Butler Street, Pittsburgh",4.3,ChIJl36DkU3yNIgRsAgLH4GqKys,40.47033330000001,-79.9602218
Penn Ave,POGOH Bike Share Station,Pittsburgh,N/A,ChIJz4VqaQDzNIgRuEqS9IRx-Dk,40.4702146,-79.96036169999999
Penn Ave,Lawrenceville Market House,"4112 Butler Street, Pittsburgh",4.5,ChIJ5YiScLDzNIgRvJZB7KdJLOs,40.4698584,-79.9606885
Penn Ave,Simply Burgers & Fries,"4112 Butler Street, Pittsburgh",3.8,ChIJtxuFPIjzNIgRTkq6tujhf5E,40.46986939999999,-79.96070089999999
Penn Ave,Fjord and Fable,"4112 Butler Street, Pittsburgh",5,ChIJCb74Fxy4qEcRWG6mvY90QEk,40.46986939999999,-79.96070089999999
Penn Ave,Nine O'Clock Wines,"4112 Butler Street, Pittsburgh",5,ChIJPR5HI7_zNIgRrC6mn6BBLnw,40.46986939999999,-79.96070089999999
Penn Ave,Camōflage,"4112 Butler Street, Pittsburgh",5,ChIJw7jkSzXzNIgRjEyIspbOz58,40.46986939999999,-79.96070089999999
Penn Ave,Main Street Diner,"Lawrenceville Market House, 4112 Butler Street, Pittsburgh",5,ChIJKUavOQDzNIgRZfPUxuFJsJQ,40.4698449,-79.9607555
Penn Ave,Attack Theatre,"212 45th Street, Pittsburgh",4.5,ChIJ23Frx8TzNIgRhpVoOyGa7g0,40.4718797,-79.9591766
Penn Ave,Lawrenceville Vision Care,"4321 Butler Street, Pittsburgh",4.2,ChIJga9hmE3yNIgRLBBmbdx5mVg,40.47124110000001,-79.9601031
Penn Ave,"Danielle Staresinic, OD","4321 Butler Street, Pittsburgh",N/A,ChIJga9hmE3yNIgRquJ6B35hcF0,40.4713009,-79.960224
Penn Ave,Keystone Vapors Lawrenceville,"4328 Butler Street, Pittsburgh",3.9,ChIJ1RNoC1LyNIgRpmnKRVfcOe0,40.4713332,-79.9597467
Penn Ave,Mary Barensfeld Architecture,"212 45th Street 1st Fl - Suite 3, Pittsburgh",N/A,ChIJj8EVzxd-j4AReliPyYIR7Fc,40.4719294,-79.9591294
Penn Ave,Quantum Theatre,"212 45th Street, Pittsburgh",4.8,ChIJD6Cbp3byNIgRMFIZvPNbDTs,40.4716528,-79.95918549999999
Penn Ave,Butler Street Lofts,"212 45th Street, Pittsburgh",1,ChIJqf1xEFLyNIgRu6d5vSRGmXI,40.4717417,-79.95918209999999
Penn Ave,MSTR,"4504 Butler Street, Pittsburgh",4.7,ChIJUWqRGFLyNIgR_O-Ip_85cuc,40.4722254,-79.95893230000001
Penn Ave,RedStone Place,"265 46th Street, Pittsburgh",4.8,ChIJvRdwylHyNIgR4FYMEgdAaQo,40.4717875,-79.9563388
Penn Ave,Joey Kennedy Photography,"330 46th Street, Pittsburgh",5,ChIJbeYILU7yNIgRbjxj9suP97k,40.4702054,-79.9558125
Penn Ave,Lawn Man Inc,"4609 Carlton Street, Pittsburgh",3,ChIJLWMe0lHyNIgR8RFcLbLn87o,40.47123619999999,-79.9558965
Penn Ave,Steven Dalton Photography,"265 46th Street Apt. 1212, Pittsburgh",5,ChIJ5S5miMdjM4gR40fBCaHxOMg,40.4716649,-79.95629799999999
Penn Ave,Cardtronics,"Arsenal Lanes, 212 44th Street, Pittsburgh",N/A,ChIJP2MyClLyNIgRyCOEYEJBgjk,40.471189,-79.9595354
