Street,Name,Address,Rating,Place ID,Latitude,Longitude
liberty ave,Signature Building Services Inc,"451 Melwood Avenue, Pittsburgh",3.3,ChIJ4waYVDfyNIgRNiZsy89TZr4,40.455279,-79.95322999999999
liberty ave,Hogan Studios,"4523 Liberty Avenue, Pittsburgh",N/A,ChIJTW-tTUbyNIgRRlt27qeDoWw,40.46292049999999,-79.950915
liberty ave,Stacy Jr J Matthew DDS,"4607 Liberty Avenue, Pittsburgh",5,ChIJZ08krUfyNIgR-EvNy-45Es0,40.462667,-79.950473
liberty ave,First National Bank,"4724 Liberty Avenue, Pittsburgh",3.8,ChIJ0WyPEkfyNIgR8w5NG4mGAWY,40.4614324,-79.9492944
liberty ave,Linea Verde Green Market,"4619 Liberty Avenue, Pittsburgh",4.9,ChIJh5-cqkfyNIgR0Oikxdv6q_g,40.4624386,-79.9501913
liberty ave,Empire on Liberty,"4045 Liberty Avenue, Pittsburgh",N/A,ChIJNWnM6gBYNIgRogyIVsBjTHc,40.4633369,-79.9553656
liberty ave,Liberty Beer,"4133 Liberty Avenue, Pittsburgh",4.7,ChIJlUF7nEjyNIgRgnsm08WgPr0,40.4638429,-79.9533426
liberty ave,Bloomfield Park,"408 Ella Street, Pittsburgh",4.4,ChIJ00zxaEjyNIgRAmIQw4o3bx4,40.46288860000001,-79.95391219999999
liberty ave,China House,"4506 Liberty Avenue, Pittsburgh",4.2,ChIJmTdGy0fyNIgRnBcu5zadtoQ,40.46283709999999,-79.95167719999999
liberty ave,"Dr. Eugene S. Ortiz, MD","4117 Liberty Avenue, Pittsburgh",N/A,ChIJU2kpWEjyNIgRpksVM0UzQsE,40.4636882,-79.9538067
liberty ave,Nova Dental Associates: Waskowitz Joshua DDS,"4600 Liberty Avenue #1923, Pittsburgh",2.7,ChIJdaWdsUfyNIgR-gZZGCzEVWQ,40.4624191,-79.95089879999999
liberty ave,Bloomfield Swimming,"408 Ella Street, Pittsburgh",4.4,ChIJn4JQ30fyNIgR9WaHWMAIVGk,40.4619524,-79.9533259
liberty ave,MetroMix Studios,"3567 Bigelow Boulevard, Pittsburgh",3,ChIJC5zi1zXyNIgR_kIEJxaNikA,40.4589478,-79.9584472
liberty ave,bp,"4006 Liberty Avenue, Pittsburgh",2.8,ChIJl3h2oknyNIgRCj8_7YNbIDQ,40.4626849,-79.9569544
liberty ave,ATM,"4617 Liberty Avenue, Pittsburgh",N/A,ChIJ9RuVqkfyNIgR7To62HqnQAg,40.4625621,-79.9501715
liberty ave,Iron Eden Inc,"4001 Lorigan Street, Pittsburgh",4.6,ChIJGYDk80jyNIgR3v2soh9Pt90,40.4615455,-79.955625
liberty ave,Woolslair Elementary School,"501 40th Street, Pittsburgh",3.3,ChIJxXPIdknyNIgRk1bL9ZS3DuU,40.4631909,-79.9571285
liberty ave,Independent Enterprises LLC,"4420 Lorigan Street, Pittsburgh",N/A,ChIJf3QuFwDzNIgRptcoYOdNv7U,40.4605937,-79.9549838
liberty ave,Subway,"4778 Liberty Avenue, Pittsburgh",3.8,ChIJUU0xTEfyNIgRm45QJ4PgP2o,40.4606046,-79.9475539
liberty ave,Wai Wai - Bloomfield,"4717 Liberty Avenue, Pittsburgh",3.9,ChIJ7-YJEEfyNIgRO0lw1eHhKwM,40.462008,-79.949185
liberty ave,Rite Aid,"4411 Howley Street, Pittsburgh",3.9,ChIJ2X-6IEbyNIgRScR3KfAELy4,40.464548,-79.95261099999999
liberty ave,Allure,"4730 Liberty Avenue, Pittsburgh",5,ChIJib9qFEfyNIgR95YgYP9L3Rk,40.4614559,-79.9489423
liberty ave,Walkowski Agency,"4757 Liberty Avenue, Pittsburgh",5,ChIJsX8IOUfyNIgRF-oXowA7aRo,40.4613894,-79.94814690000001
liberty ave,Clothes Minded,"4740 Liberty Avenue, Pittsburgh",4.3,ChIJ8TC8akfyNIgRPWW81WSS_ak,40.4612565,-79.9486541
liberty ave,Gryphon's Tea,"4709 Liberty Avenue, Pittsburgh",5,ChIJqXdRmU3yNIgRTtYlLipakCI,40.46205129999999,-79.9495056
liberty ave,International Fashion House Braiding & Boutique,"4709 Liberty Avenue, Pittsburgh",N/A,ChIJSRT_BEfyNIgRBT7cTfxAwX0,40.4620819,-79.94947359999999
liberty ave,WesBanco Bank,"4719 Liberty Avenue, Pittsburgh",4.2,ChIJl2lqGkfyNIgRbmMYnI5TsFM,40.4619671,-79.9491024
liberty ave,Ing Mar Medical,"4719 Liberty Avenue, Pittsburgh",N/A,ChIJM_RvEEfyNIgRyO8PY4eaBlo,40.4620115,-79.9491008
liberty ave,Bloomfield Drug Store,"4727 Liberty Avenue, Pittsburgh",4.5,ChIJN8sfFEfyNIgRjylMDpeH9-U,40.46179,-79.9489428
liberty ave,Freehand Craft Studio,"4741 Liberty Avenue, Pittsburgh",5,ChIJQTW_PUfyNIgReWckbWGfkJc,40.4616204,-79.94855280000002
liberty ave,White Whale Bookstore,"4754 Liberty Avenue, Pittsburgh",4.8,ChIJ8z0fR0fyNIgRujuROd2LhKo,40.461023,-79.9482606
liberty ave,Rite Aid Pharmacy,"4411 Howley Street, Pittsburgh",5,ChIJFSwiHUbyNIgRKcNIyZd8tVc,40.464623,-79.95270049999999
liberty ave,Western Union,"4411 Howley Street, Pittsburgh",N/A,ChIJO2ZzHUbyNIgRFYZXDDa6gCg,40.464643,-79.952764
liberty ave,Salon DeMarzano,"4764 Liberty Avenue, Pittsburgh",4.5,ChIJ9-KJo0fyNIgRVS_VLbjdOaA,40.460884,-79.947964
liberty ave,"Bloomfield Dental - Dana M. Monahan DDS, LLC","4760 Liberty Avenue, Pittsburgh",4.7,ChIJLerDRUfyNIgR2qGyInIk3nY,40.46092919999999,-79.9480298
liberty ave,Pleasure Bar,"4729 Liberty Avenue, Pittsburgh",4.2,ChIJU1c6EUfyNIgRg8gKJwQNl4c,40.4617028,-79.9486917
liberty ave,Bloomfield Lofts,"Edmond Street, Pittsburgh",N/A,ChIJ0R5bN0fyNIgRPwagLfkMFEE,40.4612999,-79.94781429999999
liberty ave,"Dr. Sigurdur R. Petursson, MD","4727 Friendship Avenue, Pittsburgh",N/A,ChIJsVQDskDyNIgRSpyXxKioRl8,40.4632342,-79.94816809999999
liberty ave,State Insurance services,"4772 Liberty Avenue, Pittsburgh",4.5,ChIJNTdYTkfyNIgR8ddWotSbjMM,40.4607322,-79.9477091
liberty ave,Infectious Disease Associates,"4778 Liberty Avenue, Pittsburgh",N/A,ChIJUU0xTEfyNIgRvK3tkg9um7o,40.4605989,-79.9475702
liberty ave,"Weinbaum, David L., MD","4778 Liberty Avenue, Pittsburgh",N/A,ChIJUU0xTEfyNIgRAqPxzDJHeQg,40.4606096,-79.947555
liberty ave,Sausalido,"4621 Liberty Avenue, Pittsburgh",4.7,ChIJifg4qkfyNIgR78eJjin8_cI,40.462443,-79.950098
liberty ave,West Penn Hospital,"4800 Friendship Avenue, Pittsburgh",3.5,ChIJjxMrxEDyNIgRDMtAujRtMDQ,40.4619097,-79.9463519
liberty ave,Omega Federal Credit Union (West Penn),"4800 Friendship Avenue, Pittsburgh",3,ChIJjxMrxEDyNIgR8uQ-v11OfHs,40.461454,-79.94636299999999
liberty ave,Western Pa Radiation Oncology: Onufrey Victor G MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRSztSBXfayVc,40.4618992,-79.94661669999999
liberty ave,West Penn Burn Center,"4800 Friendship Avenue, Pittsburgh",5,ChIJx1VNlUDyNIgR9vOxPWLFJAM,40.4622278,-79.9459186
liberty ave,Kolls Jay K,"3520 Penn Avenue, Pittsburgh",N/A,ChIJB4nS8UXyNIgRw-NKRky1NbU,40.4660312,-79.9535037
liberty ave,"Dr. Robert C. Cicco, MD","4800 Friendship Avenue # W3, Pittsburgh",N/A,ChIJjxMrxEDyNIgRM2cJFEGnRzg,40.4614529,-79.94636369999999
liberty ave,Mahmood Burhanuddin MD,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRgt-gKzA1TtM,40.4661227,-79.9533866
liberty ave,Saladino Richard A MD,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRDIFJx2D5Dag,40.4661227,-79.9533866
liberty ave,AGH Radiation Oncology,"4800 Friendship Avenue Suite GR58, Pittsburgh",N/A,ChIJjxMrxEDyNIgRqsmjAd2nxp0,40.4621112,-79.94622729999999
liberty ave,Mccandlish Mitchel L MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRQG6Tk4ByAlM,40.4614529,-79.94636369999999
liberty ave,Straka & Mc Quone Inc: Straka Matthew B MD,"4800 Friendship Avenue, Pittsburgh",1,ChIJsVQDskDyNIgRMijriF7ZnIw,40.4614529,-79.94636369999999
liberty ave,Bacher Ave M MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRz_e0IiPF8XI,40.4614529,-79.94636369999999
liberty ave,"Dr. Giovanni G. Laneri, MD","4800 Friendship Avenue # 3W, Pittsburgh",N/A,ChIJjxMrxEDyNIgR6RuBOcNZn_s,40.4614529,-79.94636369999999
liberty ave,Adler Peter H MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRcOjUGOCmx3I,40.4614529,-79.94636369999999
liberty ave,Zancosky Krysia L DO,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRj7OyAOWa-7A,40.4614529,-79.94636369999999
liberty ave,Klapper Allan S MD,"4800 Friendship Avenue, Pittsburgh",5,ChIJjxMrxEDyNIgRAFuczZVsy3A,40.4614529,-79.94636369999999
liberty ave,School of Respiratory Care,"4800 Friendship Avenue, Pittsburgh",5,ChIJz-0n_UDyNIgR1_RU5a4jeIk,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Jetti Krishna P P MD,"4800 Friendship Avenue, Pittsburgh",4,ChIJjxMrxEDyNIgRS79hKAlWOiY,40.4614529,-79.94636369999999
liberty ave,"Dr. Bruce A. Macleod, MD","4800 Friendship Avenue, Pittsburgh",5,ChIJjxMrxEDyNIgRmXX3giXCfYY,40.4614529,-79.94636369999999
liberty ave,Hsu Gin-Ming MD- Western Pennsylvania Hospital,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgROImeDpzL2So,40.4614529,-79.94636369999999
liberty ave,Karlovits Ditte K K DO,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRj482Mehf6Kc,40.4614529,-79.94636369999999
liberty ave,"Matthew J Hentges, DPM","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRzqb7YZrL3sY,40.4614529,-79.94636369999999
liberty ave,Nayak Shanteri U MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR9oJ8stDLJcw,40.4614529,-79.94636369999999
liberty ave,Levine Nancy MD,"4800 Friendship Avenue # N221, Pittsburgh",N/A,ChIJjxMrxEDyNIgR80C6wgVjkko,40.4614529,-79.94636369999999
liberty ave,Hearing Center,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRniJy3FvIq8k,40.46624379999999,-79.9532741
liberty ave,"Karl R Saltrick, DPM","North Tower, 4800 Friendship Avenue 1st Floor, Pittsburgh",5,ChIJjxMrxEDyNIgRoIU_hTuYIHw,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Coblentz Robert H MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgREP3eiN8hASs,40.4614534,-79.9463638
liberty ave,"Geoffrey Kurland, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRTDQrWa2yGJw,40.4663377,-79.9530912
liberty ave,"Dr. Genevieve Hunkele, MD","4800 Friendship Avenue, Pittsburgh",4.6,ChIJjxMrxEDyNIgRuhJ3OpZttiQ,40.4612756,-79.9463674
liberty ave,Roth Kimberly R MD,"4401 Penn Avenue, Pittsburgh",N/A,ChIJG5CRGyryNIgR44bJrSutATw,40.4663377,-79.9530912
liberty ave,"Dr. Amy H. Kao, MD","4815 Liberty Avenue, Pittsburgh",N/A,ChIJ_1QDskDyNIgRVciXUw0ubXU,40.4606097,-79.946843
liberty ave,"Dr. Richard G. Feduska, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRnK3IR19ZrWY,40.4614529,-79.94636369999999
liberty ave,Parda David S MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRniyeDLIYQ3M,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Martin Thomas P MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRdlIPQslFKZU,40.4614529,-79.94636369999999
liberty ave,"David M Epstein, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR699X7u9gcxI,40.4614529,-79.94636369999999
liberty ave,"Dr. Paul L. Diana, MD","4800 Friendship Avenue, Pittsburgh",5,ChIJjxMrxEDyNIgRj4sRy1bvv38,40.4614529,-79.94636369999999
liberty ave,"Dr. Sanjeev Katyal, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRTOoqzJoJscA,40.4614529,-79.94636369999999
liberty ave,"Dr. Mark O. Stypula, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRgJG3UU2MOLQ,40.4614529,-79.94636369999999
liberty ave,"Dr. Jeffrey C. Wilson, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRiMSKmhbc75Y,40.4614529,-79.94636369999999
liberty ave,Sahovic Entezam Asi MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR4PWfjCGKHCg,40.4614529,-79.94636369999999
liberty ave,"Dr. Nilima T. Karamchandani, MD","4800 Friendship Avenue # 3W, Pittsburgh",N/A,ChIJjxMrxEDyNIgRIUr8HN8xr80,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Costa Frank J J MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgROPfqSncSckA,40.4614529,-79.94636369999999
liberty ave,"Dr. Luke S. Lin, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR5NdjEZaA40M,40.4614529,-79.94636369999999
liberty ave,"Christopher A. Troianos, M.D.","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRqhiR1Q3V8jM,40.4614529,-79.94636369999999
liberty ave,Olszewski Douglas H,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRC9o6-2vtdGg,40.4614529,-79.94636369999999
liberty ave,Hoyson Gregory M M MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRJRXhCIW1aBw,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Levari Itamar MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRe0T60xvKVo8,40.4614529,-79.94636369999999
liberty ave,"Dr. Rup K. Dua, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRGEHOP1vPTBk,40.4614529,-79.94636369999999
liberty ave,"Dr. Gregory Suero, MD","4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRwhHa2LqgK7M,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Garrett Allen R MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR6HPgOhpjnbM,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Nguyen Diem K MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRWK7PmIXeVDA,40.4614529,-79.94636369999999
liberty ave,Diamond Herbert S MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJsVQDskDyNIgR9Wi3jqoC2e4,40.4614529,-79.94636369999999
liberty ave,Pelekanos Michael J MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRb7tsTLFoyrk,40.4614529,-79.94636369999999
liberty ave,Holmes Amie E MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRZNlXMd26Qro,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Sealey Mary Lynn MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgR363A5UqgDds,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Todd Robert M MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRzNaHzelNIG8,40.4614529,-79.94636369999999
liberty ave,Kansal Sheru K MD,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRyXmKyy_q5qY,40.4614529,-79.94636369999999
liberty ave,Western Pennsylvania Hospital: Trop Raymond C DDS,"4800 Friendship Avenue, Pittsburgh",N/A,ChIJjxMrxEDyNIgRUkEz_bgkkqs,40.4614529,-79.94636369999999
liberty ave,"Silva Arslanian, MD","4401 Penn Avenue, Pittsburgh",3,ChIJG5CRGyryNIgR-BcGwHqP3RA,40.46655079999999,-79.9531339
liberty ave,"Dina B. Patterson, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJKVKDaCryNIgRfxKwBdB1EXY,40.466533,-79.95320339999999
liberty ave,Childrens Hospital of Pittsburgh of UPMC- Neonatology,"4401 Penn Avenue, Pittsburgh",3,ChIJs5YlX0_yNIgRK6S_2uynVY0,40.4664901,-79.9529787
liberty ave,Pediatric Surgery Services at UPMC Children's Hospital of Pittsburgh,"4401 Penn Avenue Floor 3, Pittsburgh",4,ChIJp9jek9DtNIgR4Jle4qUA-4g,40.4670582,-79.95312059999999
liberty ave,PNC ATM,"4800 Friendship Avenue, Pittsburgh",1,ChIJl86PSkfyNIgR3iSV8h761nM,40.4622278,-79.9459186
liberty ave,UPMC Aesthetic Plastic Surgery,"4401 Penn Avenue # 3, Pittsburgh",3,ChIJ6XMqTE_yNIgR_KnLBUAafP8,40.46655079999999,-79.9531339
liberty ave,"Dr. Pushpa A. Viswanathan, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRorZ83o-59xE,40.46655079999999,-79.9531339
liberty ave,Heart Center-Children's Hospital: Chrysostomou Constantino Dr,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRZq3fHPHuPiE,40.46635440000001,-79.9534584
liberty ave,UPMC Children's Hospital of Pittsburgh - Perfusion Services,"4401 Penn Avenue, Pittsburgh",3.7,ChIJp9jek9DtNIgRgXzDaoFfM-4,40.46655079999999,-79.9531339
liberty ave,Cassidy Elaine Ann MD,"3, 4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRLpeMTl7M8rA,40.4667365,-79.9530968
liberty ave,Critical Care Unit,"4401 Penn Avenue, Pittsburgh",N/A,ChIJs5YlX0_yNIgR0j4cAm4kzAc,40.4663465,-79.9532607
liberty ave,Childrens Hospital of Pittsburgh of UPMC: Transplant Surgery,"4401 Penn Avenue, Pittsburgh",4.3,ChIJp9jek9DtNIgRo3SvLsQa15Y,40.4664144,-79.953321
liberty ave,Pediatric Plastic Surgery at UPMC Children's Hospital of Pittsburgh,"4401 Penn Avenue Floor 3, Pittsburgh",5,ChIJ6XMqTE_yNIgRlMyFNxhMgmc,40.46756560000001,-79.95310740000001
liberty ave,Orthopaedic Surgery at UPMC Children's Hospital of Pittsburgh,"4401 Penn Avenue Floor 2, Pittsburgh",2.6,ChIJtynsW0_yNIgRTdNaWkwDltk,40.46756560000001,-79.95310740000001
liberty ave,"Inna Vaisleib, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJtynsW0_yNIgR_lrQFRfU_ow,40.46756560000001,-79.95310740000001
liberty ave,UPMC Children's Hospital of Pittsburgh Heart Institute,"4401 Penn Avenue Floor 3, Pittsburgh",4.3,ChIJ6XMqTE_yNIgR7SZivdIgez8,40.46731529999999,-79.95358999999999
liberty ave,Bochkoris Matthew J MD,"4401 Penn Avenue, Pittsburgh",1,ChIJY94sTk_yNIgR8wpXQ-88wOo,40.4663995,-79.9524385
liberty ave,"Glenn Cannon, MD","4401 Penn Avenue, Pittsburgh",5,ChIJIRzYXk_yNIgRgyy2AGRpGHY,40.46644999999999,-79.952553
liberty ave,"Allyson Larkin, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJaSLTT0_yNIgR5KGVcnKetY0,40.4668465,-79.9526985
liberty ave,UPMC Children's Hospital of Pittsburgh,"4401 Penn Avenue, Pittsburgh",4,ChIJi5Ly2wFiNIgRP9zMK-dVM5E,40.4670523,-79.9535322
liberty ave,"Jacqueline Kreutzer, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJG5CRGyryNIgRjS5xFhI2tbw,40.4663564,-79.95296619999999
liberty ave,"Dr. Christina R. Nguyen, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRP4AD3zwRNyo,40.4663564,-79.95296619999999
liberty ave,"Brian S. Martin, DMD, MS","4401 Penn Avenue, Pittsburgh",N/A,ChIJY94sTk_yNIgRG5Od79L7p9Q,40.466488,-79.9529208
liberty ave,"George Kingsley Gittes, MD","4401 Penn Avenue, Pittsburgh",1,ChIJG5CRGyryNIgR_rdSWlIx2PA,40.4663564,-79.95296619999999
liberty ave,Erkan Elif MD,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRyOMeoANK_cA,40.4664079,-79.9523675
liberty ave,"Andrew McCormick, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJaSLTT0_yNIgRyW9haf6O-8E,40.4664014,-79.9523758
liberty ave,"Geoffrey James Bond, MD","4401 Penn Avenue, Pittsburgh",5,ChIJ6XMqTE_yNIgRwecEN5c_gPw,40.4664764,-79.9529226
liberty ave,Davis Peter MD,"4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRqk06MSHQEKk,40.4662527,-79.9530757
liberty ave,"Dr. Patricia J. Dubin, MD","4401 Penn Avenue, Pittsburgh",N/A,ChIJ6XMqTE_yNIgRadHj-HzE5Co,40.4663564,-79.95296619999999
liberty ave,"Mary E. Cook, CRNP","4401 Penn Avenue, Pittsburgh",N/A,ChIJaSLTT0_yNIgRW9TUPIpDg2o,40.4664078,-79.9523906
penn ave,The Church Brew Works,"3525 Liberty Avenue, Pittsburgh",4.3,ChIJKT2mUrXzNIgRP_zITVG6-1s,40.46198609999999,-79.9640806
penn ave,Yoga Factory Pittsburgh - Lawrenceville,"3418 Penn Avenue, Pittsburgh",4.8,ChIJq3Ze4NzzNIgRZQBgqyzz1FA,40.46294889999999,-79.9664827
penn ave,Round Corner Cantina,"3720 Butler Street, Pittsburgh",4.3,ChIJ8zAcVLPzNIgRhsHbKaVgfnM,40.466703,-79.964259
penn ave,Arsenal Cider House & Wine Cellar,"300 39th Street, Pittsburgh",4.8,ChIJGamnn0vyNIgRa5owM6bs0y0,40.465108,-79.96092
penn ave,3 Rivers Wet Weather Inc,"3901 Penn Avenue #3, Pittsburgh",3.8,ChIJEXBL8kvyNIgRCNYq6uHVnpw,40.4657366,-79.95951629999999
penn ave,Allegheny Tuberculosis Program,"3901 Penn Avenue, Pittsburgh",N/A,ChIJC9ch6kvyNIgRH1ZV86Ht1MY,40.4654045,-79.95903969999999
penn ave,Espresso A Mano,"3623 Butler Street, Pittsburgh",4.7,ChIJ_85cpLTzNIgRQYRrGbqmWlI,40.4660544,-79.9651361
penn ave,"Robleto Kuruce, PLLC","3706 Butler Street, Pittsburgh",5,ChIJTTIhslbxNIgRNT5HiQJTdMw,40.4663709,-79.9643997
penn ave,DJ Otto,"300 39th Street, Pittsburgh",4.1,ChIJfbGgn0vyNIgRDuacDe4s49k,40.46508499999999,-79.960921
penn ave,William Penn Tavern,"3810 Butler Street, Pittsburgh",4.4,ChIJi32qHBHyNIgRxPtrUFhiLBc,40.4669023,-79.9639902
penn ave,Piccolo Forno,"3801 Butler Street, Pittsburgh",4.5,ChIJ5UoaTrPzNIgR67C6D3W0d-M,40.4670037,-79.9643576
penn ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,ChIJrY0Erk7yNIgRFJ9bMrmmo9E,40.4659797,-79.9579565
penn ave,Grey Box Theatre,"3595 Butler Street, Pittsburgh",3.6,ChIJKYQMlbTzNIgRgs2tG9n9roU,40.4653646,-79.9655398
penn ave,Arsenal Middle School,"220 40th Street, Pittsburgh",4.4,ChIJq2xE6kzyNIgREMWZaBpUETw,40.4672279,-79.9628524
penn ave,Allegheny County Labs Department,"3901 Penn Avenue #8, Pittsburgh",N/A,ChIJEXBL8kvyNIgRvG5meorVzL0,40.46548609999999,-79.959729
penn ave,Sherri Williams MSEd LPC NCC ~ TheLovingChoice,"3495 Butler Street #101, Pittsburgh",N/A,ChIJjZAsLTzyNIgRE1KnuK0niQM,40.463984,-79.96646009999999
penn ave,The Brewer's Bar,"3315 Liberty Avenue, Pittsburgh",4.2,ChIJaQ8hd8rzNIgRc6OJnuQEilw,40.4614603,-79.9677561
penn ave,Common Plea Catering,"3700 Liberty Avenue, Pittsburgh",4.3,ChIJNaKEjMjzNIgREcTsnLlq4cI,40.4618872,-79.9617968
penn ave,Zion Evangelical Lutheran Church,"237 37th Street, Pittsburgh",4.4,ChIJMVsySUvyNIgR0oB6cwZTZCM,40.4653802,-79.9635703
penn ave,Informatics Studio Inc,"3509 Butler Street, Pittsburgh",N/A,ChIJlbLX_LTzNIgRROa4ekWQnrU,40.464351,-79.9663659
penn ave,MASIMEX,"3812 Penn Avenue, Pittsburgh",N/A,ChIJbYS2vEvyNIgRyOH4EqFezo0,40.464444,-79.96064700000001
penn ave,The Traveling Photo Booth,"256 37th Street, Pittsburgh",5,ChIJAVe4kU7yNIgRvwBXImt-j9I,40.4648932,-79.96332919999999
penn ave,Maniküre,"3516 Butler Street, Pittsburgh",4.7,ChIJffdF_LTzNIgREv9NA2KdlWM,40.464374,-79.965853
penn ave,Trim Pittsburgh,"3508 Butler Street, Pittsburgh",4.7,ChIJJeehnXPyNIgRfy7Wc1y8RkE,40.46415399999999,-79.96598039999999
penn ave,Province of St. Augustine,"220 37th Street, Pittsburgh",N/A,ChIJM3MQtLTzNIgRn2k3eOdXSGU,40.4657442,-79.96463709999999
penn ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,ChIJw9-dokvyNIgRsEY8xk496LY,40.4648945,-79.9606154
penn ave,Byham House,"3501 Liberty Avenue, Pittsburgh",5,ChIJ9fqUT7XzNIgRRWe82b_5ChY,40.4619632,-79.9646154
penn ave,Marbella Event Furniture and Decor Rental,"3600 Liberty Avenue, Pittsburgh",N/A,ChIJ3wrxq0ryNIgR-6FqZgtMzCg,40.4616342,-79.9637588
penn ave,All Occasions Party Rental,"3600 Liberty Avenue, Pittsburgh",3.7,ChIJX7s0qUryNIgRBMSrVvV-F7o,40.4616342,-79.9637588
penn ave,Square One Medical,"3706 Butler Street, Pittsburgh",5,ChIJffJYOd9iNIgRoHI4P00oM2c,40.4663709,-79.9643997
penn ave,Removery Tattoo Removal & Fading,"3603 Butler Street, Pittsburgh",5,ChIJi3AkvLTzNIgR_3Z9c9wvVyY,40.4655902,-79.9653227
penn ave,Morcilla,"3519 Butler Street, Pittsburgh",4.7,ChIJ4SrQ-rTzNIgRBCWal8EzERk,40.4645709,-79.9661648
penn ave,Krishna Ministry,"3513 Butler Street # 2, Pittsburgh",N/A,ChIJf6q3-7TzNIgRZg-JTn4f3Og,40.4644379,-79.96627389999999
